dummy,n_species,min_species,species_order,training_data,testing_data,training_start,val_split,reconstruction_loss,depth,n_latent,beta,monitor,mode,learning_rate,batch_size,epochs,stride,n_bootstrap,n_tile,n_colors,fully_connected,testing,chunk_size,train_size,val_size,checkpoint_path,pix_err,patch_err,testing_location
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_10-40-01/vae.ckpt,0.011295199394226,0.1465863453815261,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-28-10/vae.ckpt,0.0125659108161926,0.1646586345381526,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-51-06/vae.ckpt,0.0116246342658996,0.1385542168674698,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-31-41/vae.ckpt,0.0208804011344909,0.2369477911646586,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_22-02-28/vae.ckpt,0.021554946899414,0.2329317269076305,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-18-28/vae.ckpt,0.0188096165657043,0.2228915662650602,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-33-28/vae.ckpt,0.0221511125564575,0.2489959839357429,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-12-35/vae.ckpt,0.0169898271560668,0.2088353413654618,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-00-36/vae.ckpt,0.0174604654312133,0.2389558232931727,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-18-45/vae.ckpt,0.0183546543121337,0.1987951807228915,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-31-06/vae.ckpt,0.0157975554466247,0.1726907630522088,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-04-46/vae.ckpt,0.0223864316940307,0.2409638554216867,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-14-07/vae.ckpt,0.0051926374435424,0.07429718875502,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_10-23-34/vae.ckpt,0.0172094702720642,0.1746987951807229,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-40-41/vae.ckpt,0.0211784839630126,0.2550200803212851,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-14-13/vae.ckpt,0.0225746631622314,0.2469879518072289,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-04-37/vae.ckpt,0.0154210329055786,0.2088353413654618,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-18-19/vae.ckpt,0.0198606848716735,0.2389558232931727,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-55-06/vae.ckpt,0.0136954188346862,0.1767068273092369,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-29-42/vae.ckpt,0.0110598802566528,0.1325301204819277,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_10-26-33/vae.ckpt,0.0213353633880615,0.28714859437751,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_15-54-46/vae.ckpt,0.0028865337371826,0.0421686746987951,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-55-12/vae.ckpt,0.0133502483367919,0.1365461847389558,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-26-43/vae.ckpt,0.0219471454620361,0.2309236947791164,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-10-36/vae.ckpt,0.0069653391838073,0.0943775100401606,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_10-29-52/vae.ckpt,0.0141189694404602,0.1586345381526104,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-15-16/vae.ckpt,0.0144954919815063,0.1987951807228915,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-48-47/vae.ckpt,0.0194841623306274,0.216867469879518,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-49-49/vae.ckpt,0.0145111680030822,0.1646586345381526,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-22-39/vae.ckpt,0.0172251462936401,0.214859437751004,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-40-10/vae.ckpt,0.0134444236755371,0.1887550200803212,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-58-24/vae.ckpt,0.0139464139938354,0.1887550200803212,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-00-10/vae.ckpt,0.013052225112915,0.1646586345381526,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-17-38/vae.ckpt,0.0263867974281311,0.2449799196787148,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-13-31/vae.ckpt,0.0109814405441284,0.1465863453815261,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-36-01/vae.ckpt,0.0154210329055786,0.1827309236947791,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-45-32/vae.ckpt,0.0222452282905578,0.2469879518072289,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-27-39/vae.ckpt,0.0208960771560668,0.2329317269076305,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-05-18/vae.ckpt,0.0303714871406555,0.3132530120481928,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-35-33/vae.ckpt,0.0122050642967224,0.1385542168674698,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_10-33-14/vae.ckpt,0.0164093971252441,0.214859437751004,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-19-15/vae.ckpt,0.0091302990913391,0.1044176706827309,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-22-07/vae.ckpt,0.0150131583213806,0.1646586345381526,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-44-21/vae.ckpt,0.0183703303337097,0.216867469879518,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-16-25/vae.ckpt,0.0032787322998046,0.0461847389558232,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-22-14/vae.ckpt,0.0199077725410461,0.2369477911646586,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-08-39/vae.ckpt,0.0145896077156066,0.1927710843373494,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-59-13/vae.ckpt,0.0107931494712829,0.1325301204819277,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-34-02/vae.ckpt,0.0179311037063598,0.2068273092369477,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-24-58/vae.ckpt,0.0096793174743652,0.1184738955823293,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_10-36-38/vae.ckpt,0.0166917443275451,0.1767068273092369,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-22-46/vae.ckpt,0.0129737854003906,0.1526104417670682,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-07-25/vae.ckpt,0.0159230828285217,0.2048192771084337,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-53-49/vae.ckpt,0.0112167596817016,0.1465863453815261,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-33-12/vae.ckpt,0.0161113142967224,0.2188755020080321,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=2,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,2,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-22-07/vae.ckpt,0.0123619437217712,0.180722891566265,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-25-53/vae.ckpt,0.0270927548408508,0.2730923694779116,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-44-47/vae.ckpt,0.0221667885780334,0.2128514056224899,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-03_09-26-02/vae.ckpt,0.0198920965194702,0.2208835341365461,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_16-38-45/vae.ckpt,0.0187782645225524,0.1887550200803212,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_10-40-01/vae.ckpt,0.0157191157341003,0.1626506024096385,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-04_11-28-10/vae.ckpt,0.0143542885780334,0.1666666666666666,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_20-51-06/vae.ckpt,0.0191861391067504,0.1526104417670682,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-31-41/vae.ckpt,0.0282065868377685,0.2730923694779116,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_22-02-28/vae.ckpt,0.0236414670944213,0.2349397590361445,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-04-27_21-18-28/vae.ckpt,0.0239081382751464,0.2570281124497992,union_patches
dummy,16,2,phylogeny,petrer_limestone,phylo_union_patches_chunk_size=3,train_from_scratch,0.5,bce,32,16,1,val_loss,min,0.001,64,200,2,100,8,1,False,False,3,498,498,/Users/johannes/work/resecarin/models/bce/val_loss/petrer_limestone/train_from_scratch/n_species=16/depth=32/n_latent=16/val_split=0.50/2023-05-02_17-33-28/vae.ckpt,0.0258377194404602,0.2730923694779116,union_patches
